Date,Customer_ID,Customer_name,Industry,Item_ID,Item_name,Quantity,Unit_price,Salesperson
2021/2/15,C005,Customer005,C,I003,Item003,3,165,John
2021/2/15,C005,Customer005,C,I002,Item002,1,160,John
2021/2/15,C534,Customer534,X,I005,Item005,2,140,John
2021/2/16,C1564,Customer1564,T,I005,Item005,15,135,Sarah
2021/2/16,C250,Customer250,D,I004,Item004,1,395,James
2021/2/16,C147,Customer147,L,I003,Item003,5,141,David
2021/2/16,C147,Customer147,L,I002,Item002,5,136,David
2021/2/16,C109,Customer109,P,I005,Item005,1,135,Emily
2021/2/16,C495,Customer495,U,I002,Item002,6,160,Jessica
2021/2/16,C592,Customer592,Q,I001,Item001,15,115,Emily
2021/2/17,C836,Customer836,T,I002,Item002,2,160,John
2021/2/17,C011,Customer011,D,I003,Item003,4,141,James
2021/2/17,C011,Customer011,D,I002,Item002,32,136,James
2021/2/17,C147,Customer147,L,I003,Item003,2,141,David
2021/2/17,C005,Customer005,C,I003,Item003,1,165,John
2021/2/17,C005,Customer005,C,I002,Item002,1,160,John
2021/2/18,C1610,Customer1610,A,I001,Item001,3,120,James
2021/2/18,C081,Customer081,L,I001,Item001,4,115,David
2021/2/18,C1236,Customer1236,E,I005,Item005,15,135,John
2021/2/18,C147,Customer147,L,I004,Item004,5,360,David
2021/2/18,C424,Customer424,D,I005,Item005,6,140,James
2021/2/19,C801,Customer801,E,I005,Item005,4,140,John
2021/2/19,C308,Customer308,D,I005,Item005,1,135,James
2021/2/19,C147,Customer147,L,I002,Item002,9,136,David
2021/2/19,C005,Customer005,C,I003,Item003,3,165,John
2021/2/19,C005,Customer005,C,I002,Item002,1,160,John
2021/2/19,C534,Customer534,X,I005,Item005,3,140,John
2021/2/22,C594,Customer594,C,I002,Item002,12,136,John
2021/2/22,C325,Customer325,C,I002,Item002,14,136,John
2021/2/22,C248,Customer248,C,I003,Item003,7,141,John
2021/2/22,C005,Customer005,C,I003,Item003,3,165,John
2021/2/22,C005,Customer005,C,I002,Item002,1,160,John
2021/2/22,C147,Customer147,L,I003,Item003,7,141,David
2021/2/22,C147,Customer147,L,I004,Item004,1,360,David
2021/2/22,C147,Customer147,L,I002,Item002,2,136,David
2021/2/22,C147,Customer147,L,I005,Item005,15,130,David
2021/2/23,C1581,Customer1581,A,I005,Item005,1,140,James
2021/2/23,C1097,Customer1097,A,I001,Item001,1,120,James
2021/2/23,C147,Customer147,L,I002,Item002,2,136,David
2021/2/23,C147,Customer147,L,I005,Item005,4,130,David
2021/2/24,C1618,Customer1618,D,I005,Item005,15,135,James
2021/2/24,C005,Customer005,C,I003,Item003,1,165,John
2021/2/24,C015,Customer015,H,I004,Item004,2,385,Mary
2021/2/24,C147,Customer147,L,I003,Item003,2,141,David
2021/2/24,C147,Customer147,L,I004,Item004,3,360,David
2021/2/24,C147,Customer147,L,I002,Item002,1,136,David
2021/2/25,C1133,Customer1133,F,I005,Item005,5,140,Mary
2021/2/25,C495,Customer495,U,I002,Item002,6,160,Jessica
2021/2/25,C017,Customer017,D,I002,Item002,10,145,James
2021/2/25,C147,Customer147,L,I003,Item003,7,141,David
2021/2/25,C037,Customer037,Q,I001,Item001,5,115,Emily
2021/2/26,C263,Customer263,E,I005,Item005,1,140,John
2021/2/26,C005,Customer005,C,I003,Item003,3,165,John
2021/2/26,C005,Customer005,C,I002,Item002,1,160,John
2021/2/26,C017,Customer017,D,I002,Item002,8,145,James
2021/2/26,C147,Customer147,L,I002,Item002,11,136,David
2021/2/26,C662,Customer662,J,I001,Item001,2,120,Jessica
2021/2/26,C264,Customer264,D,I005,Item005,1,140,James
2021/2/26,C870,Customer870,Q,I001,Item001,15,115,Emily
2021/3/1,C978,Customer978,K,I001,Item001,2,120,Jennifer
2021/3/1,C858,Customer858,N,I005,Item005,15,130,Michael
2021/3/1,C932,Customer932,T,I005,Item005,15,135,Sarah
2021/3/1,C147,Customer147,L,I003,Item003,7,155,David
2021/3/1,C1042,Customer1042,S,I005,Item005,1,135,Jennifer
2021/3/1,C325,Customer325,C,I003,Item003,1,150,John
2021/3/1,C325,Customer325,C,I002,Item002,14,145,John
2021/3/1,C005,Customer005,C,I003,Item003,3,185,John
2021/3/1,C005,Customer005,C,I002,Item002,1,180,John
2021/3/1,C392,Customer392,C,I002,Item002,2,160,John
2021/3/1,C120,Customer120,P,I005,Item005,15,135,Emily
2021/3/1,C109,Customer109,P,I005,Item005,2,135,Emily
2021/3/2,C147,Customer147,L,I003,Item003,4,155,David
2021/3/2,C147,Customer147,L,I004,Item004,1,360,David
2021/3/2,C1564,Customer1564,T,I005,Item005,6,140,Sarah
2021/3/2,C147,Customer147,L,I004,Item004,1,360,David
2021/3/2,C147,Customer147,L,I005,Item005,4,130,David
2021/3/2,C264,Customer264,D,I005,Item005,4,140,James
2021/3/2,C003,Customer003,C,I002,Item002,13,145,John
2021/3/2,C003,Customer003,C,I002,Item002,2,145,John
2021/3/2,C592,Customer592,Q,I001,Item001,15,115,Emily
2021/3/3,C147,Customer147,L,I003,Item003,2,155,David
2021/3/3,C1249,Customer1249,C,I004,Item004,1,395,John
2021/3/3,C011,Customer011,D,I003,Item003,3,150,James
2021/3/3,C011,Customer011,D,I002,Item002,32,145,James
2021/3/3,C005,Customer005,C,I003,Item003,3,185,John
2021/3/3,C005,Customer005,C,I002,Item002,1,180,John
2021/3/3,C495,Customer495,U,I002,Item002,6,180,Jessica
2021/3/4,C1133,Customer1133,F,I005,Item005,5,140,Mary
2021/3/4,C250,Customer250,D,I001,Item001,1,120,James
2021/3/4,C154,Customer154,L,I001,Item001,1,115,David
2021/3/5,C147,Customer147,L,I002,Item002,14,150,David
2021/3/5,C264,Customer264,D,I005,Item005,4,140,James
2021/3/5,C005,Customer005,C,I003,Item003,3,185,John
2021/3/5,C005,Customer005,C,I002,Item002,1,180,John
2021/3/5,C017,Customer017,D,I004,Item004,3,385,James
2021/3/8,C817,Customer817,G,I001,Item001,2,120,James
2021/3/8,C1542,Customer1542,P,I005,Item005,1,140,Emily
2021/3/8,C147,Customer147,L,I004,Item004,1,360,David
2021/3/8,C147,Customer147,L,I005,Item005,2,130,David
2021/3/8,C147,Customer147,L,I003,Item003,7,155,David
2021/3/8,C147,Customer147,L,I002,Item002,5,150,David
2021/3/8,C005,Customer005,C,I003,Item003,3,185,John
2021/3/8,C005,Customer005,C,I002,Item002,1,180,John
2021/3/8,C594,Customer594,C,I002,Item002,18,145,John
2021/3/8,C325,Customer325,C,I002,Item002,15,145,John
2021/3/9,C424,Customer424,D,I005,Item005,15,135,James
2021/3/9,C147,Customer147,L,I005,Item005,1,130,David
2021/3/9,C147,Customer147,L,I003,Item003,5,155,David
2021/3/9,C147,Customer147,L,I005,Item005,4,130,David
2021/3/9,C147,Customer147,L,I002,Item002,2,150,David
2021/3/9,C592,Customer592,Q,I001,Item001,15,115,Emily
2021/3/9,C015,Customer015,H,I004,Item004,2,385,Mary
2021/3/9,C148,Customer148,F,I005,Item005,1,140,Mary
2021/3/9,C003,Customer003,C,I002,Item002,23,145,John
2021/3/10,C005,Customer005,C,I003,Item003,3,165,John
2021/3/10,C005,Customer005,C,I002,Item002,1,160,John
2021/3/10,C1133,Customer1133,F,I005,Item005,15,135,Mary
2021/3/10,C147,Customer147,L,I005,Item005,4,130,David
2021/3/10,C147,Customer147,L,I004,Item004,3,360,David
2021/3/10,C147,Customer147,L,I003,Item003,2,155,David
2021/3/10,C147,Customer147,L,I002,Item002,2,150,David
2021/3/10,C1236,Customer1236,E,I005,Item005,15,135,John
2021/3/10,C331,Customer331,F,I005,Item005,1,135,Mary
2021/3/10,C1668,Customer1668,P,I005,Item005,2,140,Emily
2021/3/11,C453,Customer453,F,I005,Item005,2,140,Mary
2021/3/11,C870,Customer870,Q,I001,Item001,15,115,Emily
2021/3/11,C1564,Customer1564,T,I005,Item005,15,135,Sarah
2021/3/11,C147,Customer147,L,I005,Item005,3,130,David
2021/3/11,C1034,Customer1034,S,I001,Item001,1,120,Jennifer
2021/3/12,C005,Customer005,C,I003,Item003,3,185,John
2021/3/12,C005,Customer005,C,I002,Item002,1,180,John
2021/3/12,C978,Customer978,K,I005,Item005,10,140,Jennifer
2021/3/12,C1610,Customer1610,A,I001,Item001,2,120,James
2021/3/12,C263,Customer263,E,I005,Item005,1,140,John
2021/3/12,C147,Customer147,L,I002,Item002,15,150,David
2021/3/12,C147,Customer147,L,I005,Item005,3,130,David
2021/3/12,C147,Customer147,L,I004,Item004,1,360,David
2021/3/15,C325,Customer325,C,I002,Item002,14,145,John
2021/3/15,C250,Customer250,D,I004,Item004,1,395,James
2021/3/15,C013,Customer013,F,I005,Item005,5,140,Mary
2021/3/15,C005,Customer005,C,I003,Item003,3,185,John
2021/3/15,C005,Customer005,C,I002,Item002,1,180,John
2021/3/15,C801,Customer801,E,I005,Item005,2,140,John
2021/3/15,C147,Customer147,L,I004,Item004,1,360,David
2021/3/15,C147,Customer147,L,I003,Item003,9,155,David
2021/3/16,C495,Customer495,U,I005,Item005,15,135,Jessica
2021/3/16,C264,Customer264,D,I005,Item005,3,140,James
2021/3/16,C147,Customer147,L,I005,Item005,2,130,David
2021/3/16,C147,Customer147,L,I003,Item003,3,155,David
2021/3/17,C005,Customer005,C,I003,Item003,3,185,John
2021/3/17,C005,Customer005,C,I002,Item002,1,180,John
2021/3/17,C147,Customer147,L,I003,Item003,2,155,David
2021/3/17,C147,Customer147,L,I005,Item005,1,130,David
2021/3/17,C647,Customer647,P,I003,Item003,1,165,Emily
2021/3/18,C013,Customer013,F,I005,Item005,10,140,Mary
2021/3/18,C653,Customer653,S,I001,Item001,1,114,Jennifer
2021/3/18,C745,Customer745,S,I005,Item005,1,167,Jennifer
2021/3/18,C424,Customer424,D,I005,Item005,15,135,James
2021/3/18,C1564,Customer1564,T,I005,Item005,15,135,Sarah
2021/3/18,C147,Customer147,L,I002,Item002,1,150,David
2021/3/18,C147,Customer147,L,I005,Item005,15,130,David
2021/3/19,C003,Customer003,C,I003,Item003,1,150,John
2021/3/19,C003,Customer003,C,I002,Item002,14,145,John
2021/3/19,C011,Customer011,D,I003,Item003,4,150,James
2021/3/19,C011,Customer011,D,I002,Item002,28,145,James
2021/3/19,C662,Customer662,J,I001,Item001,2,120,Jessica
2021/3/19,C196,Customer196,D,I004,Item004,2,395,James
2021/3/19,C196,Customer196,D,I005,Item005,15,135,James
2021/3/19,C013,Customer013,F,I005,Item005,10,140,Mary
2021/3/19,C148,Customer148,F,I005,Item005,1,140,Mary
2021/3/19,C801,Customer801,E,I005,Item005,4,140,John
2021/3/19,C147,Customer147,L,I002,Item002,14,150,David
2021/3/19,C978,Customer978,K,I005,Item005,1,140,Jennifer
2021/3/22,C325,Customer325,C,I002,Item002,15,145,John
2021/3/22,C005,Customer005,C,I003,Item003,3,185,John
2021/3/22,C005,Customer005,C,I002,Item002,1,180,John
2021/3/23,C003,Customer003,C,I003,Item003,5,150,John
2021/3/23,C003,Customer003,C,I002,Item002,13,145,John
2021/3/23,C594,Customer594,C,I002,Item002,6,145,John
2021/3/23,C264,Customer264,D,I005,Item005,2,140,James
2021/3/23,C264,Customer264,D,I001,Item001,4,120,James
2021/3/23,C120,Customer120,P,I005,Item005,15,135,Emily
2021/3/23,C1133,Customer1133,F,I005,Item005,15,135,Mary
2021/3/23,C147,Customer147,L,I003,Item003,7,155,David
2021/3/24,C858,Customer858,N,I005,Item005,15,130,Michael
2021/3/24,C013,Customer013,F,I005,Item005,10,140,Mary
2021/3/24,C005,Customer005,C,I003,Item003,3,185,John
2021/3/24,C005,Customer005,C,I002,Item002,1,180,John
2021/3/24,C147,Customer147,L,I004,Item004,3,360,David
2021/3/24,C147,Customer147,L,I003,Item003,3,155,David
2021/3/25,C015,Customer015,H,I004,Item004,8,385,Mary
2021/3/25,C932,Customer932,T,I005,Item005,15,135,Sarah
2021/3/25,C081,Customer081,L,I004,Item004,2,385,David
2021/3/25,C1610,Customer1610,A,I001,Item001,1,120,James
2021/3/25,C168,Customer168,G,I005,Item005,15,135,James
2021/3/25,C094,Customer094,B,I005,Item005,3,140,Jessica
2021/3/25,C801,Customer801,E,I005,Item005,4,140,John
2021/3/25,C147,Customer147,L,I005,Item005,1,130,David
2021/3/25,C147,Customer147,L,I002,Item002,2,150,David
2021/3/26,C003,Customer003,C,I003,Item003,1,150,John
2021/3/26,C003,Customer003,C,I002,Item002,3,145,John
2021/3/26,C013,Customer013,F,I005,Item005,5,140,Mary
2021/3/26,C005,Customer005,C,I003,Item003,3,185,John
2021/3/26,C005,Customer005,C,I002,Item002,1,180,John
2021/3/26,C870,Customer870,Q,I001,Item001,15,115,Emily
2021/3/26,C196,Customer196,D,I004,Item004,2,395,James
2021/3/26,C534,Customer534,X,I005,Item005,6,140,John
2021/3/26,C263,Customer263,E,I005,Item005,3,140,John
2021/3/26,C495,Customer495,U,I002,Item002,6,180,Jessica
2021/3/26,C147,Customer147,L,I003,Item003,1,155,David
2021/3/26,C147,Customer147,L,I002,Item002,18,150,David
2021/3/29,C325,Customer325,C,I002,Item002,14,145,John
2021/3/29,C005,Customer005,C,I003,Item003,3,185,John
2021/3/29,C1236,Customer1236,E,I005,Item005,15,135,John
2021/3/29,C263,Customer263,E,I005,Item005,1,140,John
2021/3/29,C147,Customer147,L,I004,Item004,1,360,David
2021/3/29,C147,Customer147,L,I003,Item003,7,155,David
2021/3/29,C585,Customer585,S,I005,Item005,1,125,Jennifer
2021/3/30,C003,Customer003,C,I003,Item003,2,150,John
2021/3/30,C013,Customer013,F,I005,Item005,5,140,Mary
2021/3/30,C017,Customer017,D,I001,Item001,10,120,James
2021/3/30,C325,Customer325,C,I002,Item002,1,145,John
2021/3/30,C005,Customer005,C,I002,Item002,1,180,John
2021/3/30,C801,Customer801,E,I005,Item005,2,140,John
2021/3/30,C147,Customer147,L,I005,Item005,3,130,David
2021/3/30,C147,Customer147,L,I002,Item002,2,150,David
2021/3/31,C015,Customer015,H,I001,Item001,9,115,Mary
2021/3/31,C005,Customer005,C,I003,Item003,3,185,John
2021/3/31,C005,Customer005,C,I002,Item002,1,180,John
2021/3/31,C166,Customer166,E,I004,Item004,1,395,John
2021/3/31,C1564,Customer1564,T,I005,Item005,15,135,Sarah
2021/3/31,C288,Customer288,C,I005,Item005,6,140,John
2021/3/31,C147,Customer147,L,I002,Item002,2,150,David
2021/4/1,C248,Customer248,C,I003,Item003,3,150,John
2021/4/1,C147,Customer147,L,I002,Item002,10,150,David
2021/4/1,C1668,Customer1668,P,I005,Item005,1,140,Emily
2021/4/1,C424,Customer424,D,I005,Item005,15,135,James
2021/4/1,C147,Customer147,L,I005,Item005,3,130,David
2021/4/1,C147,Customer147,L,I002,Item002,1,150,David
2021/4/2,C005,Customer005,C,I003,Item003,3,185,John
2021/4/2,C005,Customer005,C,I002,Item002,1,180,John
2021/4/2,C870,Customer870,Q,I001,Item001,15,115,Emily
2021/4/2,C003,Customer003,C,I003,Item003,1,150,John
2021/4/2,C003,Customer003,C,I002,Item002,3,145,John
2021/4/2,C264,Customer264,D,I004,Item004,2,395,James
2021/4/2,C017,Customer017,D,I005,Item005,15,135,James
2021/4/2,C147,Customer147,L,I002,Item002,13,150,David
2021/4/2,C147,Customer147,L,I005,Item005,2,130,David
2021/4/5,C003,Customer003,C,I003,Item003,5,150,John
2021/4/5,C003,Customer003,C,I002,Item002,1,145,John
2021/4/5,C003,Customer003,C,I002,Item002,12,145,John
2021/4/5,C325,Customer325,C,I002,Item002,15,145,John
2021/4/5,C250,Customer250,D,I004,Item004,1,395,James
2021/4/5,C618,Customer618,B,I001,Item001,3,120,Jessica
2021/4/5,C005,Customer005,C,I003,Item003,3,185,John
2021/4/5,C005,Customer005,C,I002,Item002,1,180,John
2021/4/5,C392,Customer392,C,I002,Item002,2,160,John
2021/4/5,C147,Customer147,L,I004,Item004,1,360,David
2021/4/6,C011,Customer011,D,I002,Item002,27,145,James
2021/4/6,C495,Customer495,U,I005,Item005,15,135,Jessica
2021/4/6,C1236,Customer1236,E,I005,Item005,15,135,John
2021/4/6,C1133,Customer1133,F,I005,Item005,5,140,Mary
2021/4/6,C801,Customer801,E,I005,Item005,4,140,John
2021/4/6,C147,Customer147,L,I004,Item004,1,360,David
2021/4/6,C147,Customer147,L,I003,Item003,11,155,David
2021/4/6,C147,Customer147,L,I002,Item002,1,150,David
2021/4/7,C005,Customer005,C,I003,Item003,1,185,John
2021/4/7,C147,Customer147,L,I004,Item004,2,360,David
2021/4/7,C147,Customer147,L,I003,Item003,2,155,David
2021/4/7,C147,Customer147,L,I002,Item002,2,150,David
2021/4/8,C050,Customer050,D,I002,Item002,1,145,James
2021/4/8,C147,Customer147,L,I004,Item004,6,360,David
2021/4/8,C147,Customer147,L,I002,Item002,1,150,David
2021/4/9,C011,Customer011,D,I003,Item003,31,150,James
2021/4/9,C005,Customer005,C,I003,Item003,3,185,John
2021/4/9,C005,Customer005,C,I002,Item002,1,180,John
2021/4/9,C594,Customer594,C,I002,Item002,12,145,John
2021/4/9,C017,Customer017,D,I005,Item005,15,135,James
2021/4/9,C308,Customer308,D,I005,Item005,1,135,James
2021/4/9,C120,Customer120,P,I005,Item005,15,135,Emily
2021/4/9,C081,Customer081,L,I001,Item001,5,115,David
2021/4/9,C263,Customer263,E,I005,Item005,2,140,John
2021/4/9,C801,Customer801,E,I005,Item005,4,140,John
2021/4/9,C147,Customer147,L,I005,Item005,1,130,David
2021/4/9,C147,Customer147,L,I002,Item002,15,150,David
2021/4/9,C495,Customer495,U,I003,Item003,6,185,Jessica
2021/4/12,C325,Customer325,C,I002,Item002,14,145,John
2021/4/12,C005,Customer005,C,I002,Item002,1,180,John
2021/4/12,C978,Customer978,K,I005,Item005,2,140,Jennifer
2021/4/12,C204,Customer204,B,I001,Item001,1,120,Jessica
2021/4/12,C1133,Customer1133,F,I005,Item005,5,140,Mary
2021/4/12,C147,Customer147,L,I003,Item003,17,155,David
2021/4/13,C592,Customer592,Q,I001,Item001,15,115,Emily
2021/4/13,C147,Customer147,L,I002,Item002,2,150,David
2021/4/13,C147,Customer147,L,I005,Item005,3,130,David
2021/4/14,C005,Customer005,C,I003,Item003,3,185,John
2021/4/14,C005,Customer005,C,I002,Item002,1,180,John
2021/4/14,C228,Customer228,D,I002,Item002,65,170,James
2021/4/14,C495,Customer495,U,I002,Item002,6,180,Jessica
2021/4/14,C147,Customer147,L,I003,Item003,2,155,David
2021/4/14,C147,Customer147,L,I005,Item005,4,130,David
2021/4/15,C978,Customer978,K,I001,Item001,4,120,Jennifer
2021/4/15,C147,Customer147,L,I003,Item003,7,155,David
2021/4/15,C147,Customer147,L,I002,Item002,9,150,David
2021/4/15,C727,Customer727,Q,I005,Item005,3,130,Emily
2021/4/16,C003,Customer003,C,I003,Item003,5,150,John
2021/4/16,C003,Customer003,C,I002,Item002,12,145,John
2021/4/16,C011,Customer011,D,I003,Item003,4,150,James
2021/4/16,C011,Customer011,D,I002,Item002,29,145,James
2021/4/16,C250,Customer250,D,I001,Item001,1,120,James
2021/4/16,C1668,Customer1668,P,I005,Item005,1,140,Emily
2021/4/16,C017,Customer017,D,I005,Item005,15,135,James
2021/4/16,C285,Customer285,E,I001,Item001,1,120,John
2021/4/16,C1236,Customer1236,E,I005,Item005,15,135,John
2021/4/16,C017,Customer017,D,I002,Item002,8,145,James
2021/4/16,C147,Customer147,L,I002,Item002,14,150,David
2021/4/16,C147,Customer147,L,I004,Item004,1,360,David
2021/4/16,C147,Customer147,L,I003,Item003,2,155,David
2021/4/19,C325,Customer325,C,I002,Item002,15,145,John
2021/4/19,C003,Customer003,C,I002,Item002,3,145,John
2021/4/19,C011,Customer011,D,I003,Item003,33,150,James
2021/4/19,C662,Customer662,J,I001,Item001,2,120,Jessica
2021/4/19,C005,Customer005,C,I003,Item003,3,185,John
2021/4/19,C005,Customer005,C,I002,Item002,1,180,John
2021/4/19,C053,Customer053,N,I005,Item005,15,130,Michael
2021/4/19,C1133,Customer1133,F,I005,Item005,5,140,Mary
2021/4/21,C015,Customer015,H,I001,Item001,6,115,Mary
2021/4/21,C571,Customer571,D,I001,Item001,6,120,James
2021/4/21,C005,Customer005,C,I003,Item003,3,185,John
2021/4/21,C005,Customer005,C,I002,Item002,1,180,John
2021/4/21,C1564,Customer1564,T,I005,Item005,15,135,Sarah
2021/4/21,C1668,Customer1668,P,I005,Item005,2,140,Emily
2021/4/21,C147,Customer147,L,I003,Item003,4,155,David
2021/4/21,C147,Customer147,L,I004,Item004,3,360,David
2021/4/21,C147,Customer147,L,I002,Item002,2,150,David
2021/4/21,C147,Customer147,L,I005,Item005,3,130,David
2021/4/21,C147,Customer147,L,I004,Item004,1,360,David
2021/4/21,C147,Customer147,L,I005,Item005,3,130,David
2021/4/21,C147,Customer147,L,I003,Item003,7,155,David
2021/4/22,C020,Customer020,J,I005,Item005,15,135,Jessica
2021/4/22,C870,Customer870,Q,I001,Item001,5,115,Emily
2021/4/22,C534,Customer534,X,I005,Item005,3,140,John
2021/4/22,C081,Customer081,L,I004,Item004,1,385,David
2021/4/22,C081,Customer081,L,I001,Item001,2,115,David
2021/4/22,C263,Customer263,E,I005,Item005,2,140,John
2021/4/22,C017,Customer017,D,I002,Item002,6,170,James
2021/4/22,C147,Customer147,L,I005,Item005,1,130,David
2021/4/23,C003,Customer003,C,I003,Item003,5,150,John
2021/4/23,C003,Customer003,C,I002,Item002,11,145,John
2021/4/23,C005,Customer005,C,I002,Item002,1,180,John
2021/4/23,C307,Customer307,D,I005,Item005,1,135,James
2021/4/23,C308,Customer308,D,I005,Item005,1,135,James
2021/4/23,C250,Customer250,D,I004,Item004,1,395,James
2021/4/23,C1318,Customer1318,A,I005,Item005,30,135,James
2021/4/23,C264,Customer264,D,I001,Item001,5,120,James
2021/4/23,C1610,Customer1610,A,I001,Item001,3,120,James
2021/4/23,C1574,Customer1574,W,I005,Item005,1,140,Mary
2021/4/23,C571,Customer571,D,I002,Item002,4,160,James
2021/4/23,C1133,Customer1133,F,I005,Item005,5,140,Mary
2021/4/23,C147,Customer147,L,I004,Item004,1,360,David
2021/4/23,C147,Customer147,L,I002,Item002,17,150,David
2021/4/23,C147,Customer147,L,I004,Item004,1,360,David
2021/4/26,C011,Customer011,D,I002,Item002,28,145,James
2021/4/26,C325,Customer325,C,I002,Item002,15,145,John
2021/4/26,C248,Customer248,C,I003,Item003,7,150,John
2021/4/26,C594,Customer594,C,I002,Item002,12,145,John
2021/4/26,C005,Customer005,C,I003,Item003,3,185,John
2021/4/26,C005,Customer005,C,I002,Item002,1,180,John
2021/4/26,C618,Customer618,B,I001,Item001,6,120,Jessica
2021/4/26,C120,Customer120,P,I005,Item005,15,135,Emily
2021/4/26,C556,Customer556,N,I001,Item001,1,110,Michael
2021/4/26,C801,Customer801,E,I005,Item005,4,140,John
2021/4/26,C147,Customer147,L,I005,Item005,3,130,David
2021/4/27,C003,Customer003,C,I003,Item003,3,150,John
2021/4/27,C003,Customer003,C,I002,Item002,16,145,John
2021/4/27,C1708,Customer1708,I,I005,Item005,5,140,Jessica
2021/4/27,C037,Customer037,Q,I001,Item001,5,115,Emily
2021/4/27,C178,Customer178,C,I005,Item005,7,140,John
2021/4/27,C527,Customer527,P,I005,Item005,2,135,Emily
2021/4/27,C148,Customer148,F,I005,Item005,1,140,Mary
2021/4/27,C147,Customer147,L,I002,Item002,1,150,David
2021/4/27,C147,Customer147,L,I005,Item005,2,130,David
2021/4/28,C011,Customer011,D,I003,Item003,3,150,James
2021/4/28,C005,Customer005,C,I003,Item003,3,185,John
2021/4/28,C005,Customer005,C,I002,Item002,1,180,John
2021/4/28,C147,Customer147,L,I003,Item003,2,155,David
2021/4/28,C495,Customer495,U,I002,Item002,6,180,Jessica
2021/4/29,C978,Customer978,K,I005,Item005,2,140,Jennifer
2021/4/29,C147,Customer147,L,I005,Item005,3,130,David
2021/4/29,C147,Customer147,L,I002,Item002,1,150,David
2021/4/29,C147,Customer147,L,I002,Item002,1,150,David
2021/4/30,C005,Customer005,C,I003,Item003,3,185,John
2021/4/30,C017,Customer017,D,I005,Item005,15,135,James
2021/4/30,C853,Customer853,S,I005,Item005,1,140,Jennifer
2021/4/30,C592,Customer592,Q,I001,Item001,15,115,Emily
2021/4/30,C109,Customer109,P,I005,Item005,2,135,Emily
2021/4/30,C094,Customer094,B,I005,Item005,3,140,Jessica
2021/4/30,C392,Customer392,C,I002,Item002,2,180,John
2021/4/30,C801,Customer801,E,I005,Item005,6,140,John
2021/4/30,C081,Customer081,L,I004,Item004,1,385,David
2021/4/30,C081,Customer081,L,I001,Item001,2,115,David
2021/4/30,C147,Customer147,L,I002,Item002,15,150,David
2021/5/3,C325,Customer325,C,I003,Item003,1,150,John
2021/5/3,C325,Customer325,C,I002,Item002,15,145,John
2021/5/3,C250,Customer250,D,I001,Item001,1,120,James
2021/5/3,C482,Customer482,E,I004,Item004,1,395,John
2021/5/3,C005,Customer005,C,I003,Item003,3,185,John
2021/5/3,C005,Customer005,C,I002,Item002,1,180,John
2021/5/3,C1564,Customer1564,T,I005,Item005,15,135,Sarah
2021/5/3,C216,Customer216,A,I001,Item001,1,150,James
2021/5/3,C202,Customer202,P,I001,Item001,5,120,Emily
2021/5/3,C1133,Customer1133,F,I005,Item005,5,140,Mary
2021/5/3,C147,Customer147,L,I004,Item004,1,360,David
2021/5/4,C870,Customer870,Q,I001,Item001,5,115,Emily
2021/5/4,C495,Customer495,U,I005,Item005,15,135,Jessica
2021/5/4,C147,Customer147,L,I003,Item003,9,155,David
2021/5/5,C005,Customer005,C,I003,Item003,3,185,John
2021/5/5,C005,Customer005,C,I002,Item002,1,180,John
2021/5/5,C978,Customer978,K,I001,Item001,1,120,Jennifer
2021/5/5,C495,Customer495,U,I003,Item003,3,185,Jessica
2021/5/5,C495,Customer495,U,I002,Item002,6,180,Jessica
2021/5/5,C191,Customer191,C,I003,Item003,2,150,John
2021/5/5,C191,Customer191,C,I002,Item002,22,145,John
2021/5/5,C263,Customer263,E,I005,Item005,2,140,John
2021/5/5,C147,Customer147,L,I004,Item004,3,360,David
2021/5/5,C147,Customer147,L,I003,Item003,2,155,David
2021/5/5,C147,Customer147,L,I005,Item005,3,130,David
2021/5/6,C534,Customer534,X,I005,Item005,4,140,John
2021/5/6,C017,Customer017,D,I005,Item005,15,135,James
2021/5/6,C147,Customer147,L,I005,Item005,1,130,David
2021/5/6,C147,Customer147,L,I005,Item005,2,130,David
2021/5/7,C003,Customer003,C,I003,Item003,3,150,John
2021/5/7,C003,Customer003,C,I002,Item002,24,145,John
2021/5/7,C005,Customer005,C,I003,Item003,3,185,John
2021/5/7,C005,Customer005,C,I002,Item002,1,180,John
2021/5/7,C325,Customer325,C,I002,Item002,15,145,John
2021/5/7,C196,Customer196,D,I004,Item004,2,395,James
2021/5/7,C801,Customer801,E,I005,Item005,4,140,John
2021/5/7,C147,Customer147,L,I005,Item005,2,130,David
2021/5/7,C147,Customer147,L,I003,Item003,7,155,David
2021/5/7,C147,Customer147,L,I002,Item002,2,150,David
2021/5/7,C147,Customer147,L,I005,Item005,3,130,David
2021/5/7,C147,Customer147,L,I002,Item002,14,150,David
2021/5/11,C361,Customer361,P,I005,Item005,2,135,Emily
2021/5/11,C1610,Customer1610,A,I001,Item001,1,120,James
2021/5/11,C933,Customer933,I,I001,Item001,2,120,Sarah
2021/5/11,C801,Customer801,E,I005,Item005,4,140,John
2021/5/11,C147,Customer147,L,I005,Item005,3,130,David
2021/5/12,C005,Customer005,C,I003,Item003,3,185,John
2021/5/12,C005,Customer005,C,I002,Item002,1,180,John
2021/5/12,C571,Customer571,D,I001,Item001,6,120,James
2021/5/12,C662,Customer662,J,I001,Item001,3,120,Jessica
